datetime,system power,pump flow,lube tank pressure,lube gearbox pressure,lube gearbox temperature
2019-11-02 01:28:18,2.852,8.652,10.022,42.875,87.123
2019-11-02 01:28:48,2.859,8.645,9.992,42.777,87.4
2019-11-02 01:29:18,2.854,8.649,9.986,42.875,87.396
2019-11-02 01:29:48,2.841,8.63,9.954,42.865,87.167
2019-11-02 01:30:18,2.829,8.648,10.075,42.747,87.538
2019-11-02 01:30:48,2.816,8.651,10.071,42.865,87.585
2019-11-02 01:31:18,2.802,8.632,9.981,42.837,87.421
2019-11-02 01:31:48,2.787,8.652,10.0,42.708,87.583
2019-11-02 01:32:18,2.768,8.633,9.996,42.823,87.803
2019-11-02 01:32:48,2.748,8.645,10.059,42.883,87.157
2019-11-02 01:33:18,2.746,8.644,10.057,42.754,87.316
2019-11-02 01:33:48,2.742,8.638,10.105,42.781,87.73
2019-11-02 01:34:18,2.738,8.638,10.078,42.945,87.147
2019-11-02 01:34:48,2.735,8.639,9.954,42.716,87.448
2019-11-02 01:35:18,1.862,6.626,10.011,42.725,87.623
2019-11-02 01:35:48,1.059,4.319,10.045,42.843,87.185
2019-11-02 01:36:18,1.045,4.325,9.997,42.621,87.526
2019-11-02 01:36:48,1.039,4.319,9.948,42.724,87.27
2019-11-02 01:37:18,1.041,4.315,9.908,42.692,87.727
2019-11-02 01:37:48,1.063,4.315,9.856,42.852,87.257
2019-11-02 01:38:18,1.081,4.319,9.928,42.779,87.456
2019-11-02 01:38:48,1.201,4.661,10.007,42.706,87.287
2019-11-02 01:39:18,1.999,6.812,9.968,42.893,86.706
2019-11-02 01:39:48,2.567,8.125,9.897,42.704,86.869
2019-11-02 01:40:18,2.831,8.636,10.03,42.621,87.276
2019-11-02 01:40:48,2.831,8.641,9.975,42.663,88.033
2019-11-02 01:41:18,2.837,8.66,9.942,42.818,87.574
2019-11-02 01:41:48,2.843,8.641,9.98,42.984,87.195
2019-11-02 01:42:18,2.85,8.639,9.978,42.773,87.899
2019-11-02 01:42:48,2.856,8.625,9.918,42.952,87.488
2019-11-02 01:43:18,2.864,8.633,9.958,42.84,87.165
2019-11-02 01:43:48,2.879,8.641,9.949,42.695,87.64
2019-11-02 01:44:18,2.884,8.632,9.965,42.884,87.157
2019-11-02 01:44:48,2.885,8.635,9.976,42.771,87.335
2019-11-02 01:45:18,2.886,8.624,10.031,42.787,87.531
2019-11-02 01:45:48,2.885,8.626,10.056,42.925,87.293
2019-11-02 01:46:18,2.885,8.63,10.006,42.83,87.202
2019-11-02 01:46:48,2.885,8.636,9.954,42.792,87.556
2019-11-02 01:47:18,2.882,8.629,9.925,42.946,87.038
2019-11-02 01:47:48,2.878,8.654,9.893,42.735,87.045
2019-11-02 01:48:18,2.876,8.655,9.935,42.659,87.452
2019-11-02 01:48:48,2.876,8.635,9.991,42.858,87.291
2019-11-02 01:49:18,2.876,8.624,9.973,42.809,87.332
2019-11-02 01:49:48,2.875,8.625,9.965,42.773,87.314
2019-11-02 01:50:18,2.873,8.642,10.009,42.721,87.322
2019-11-02 01:50:48,2.874,8.658,9.943,42.679,87.585
2019-11-02 01:51:18,2.874,8.658,9.853,42.72,87.872
2019-11-02 01:51:48,2.877,8.655,9.848,42.819,87.215
2019-11-02 01:52:18,2.877,8.655,9.86,42.649,87.964
2019-11-02 01:52:48,2.877,8.657,9.811,42.786,87.798
2019-11-02 01:53:18,2.876,8.651,9.764,42.847,87.025
2019-11-02 01:53:48,2.877,8.644,9.785,42.822,87.525
2019-11-02 01:54:18,2.874,8.632,9.76,42.872,87.335
2019-11-02 01:54:48,2.872,8.63,9.715,42.816,87.341
2019-11-02 01:55:18,2.872,8.635,9.713,42.727,87.692
2019-11-02 01:55:48,2.871,8.651,9.784,42.774,87.413
2019-11-02 01:56:18,2.871,8.654,9.866,42.719,87.631
2019-11-02 01:56:48,2.871,8.656,9.875,42.762,87.796
2019-11-02 01:57:18,2.872,8.654,9.899,42.789,87.193
2019-11-02 01:57:48,2.875,8.636,9.873,42.732,87.437
2019-11-02 01:58:18,2.876,8.639,9.786,42.795,87.399
2019-11-02 01:58:48,2.877,8.653,9.901,42.77,87.211
2019-11-02 01:59:18,2.88,8.641,9.889,42.714,87.297
2019-11-02 01:59:48,2.882,8.658,9.804,42.741,87.615
2019-11-02 02:00:18,2.882,8.656,9.769,42.838,87.297
2019-11-02 02:00:48,2.879,8.644,9.863,42.772,87.817
2019-11-02 02:01:18,2.878,8.629,9.851,42.925,87.75
2019-11-02 02:01:48,2.878,8.632,9.813,42.872,87.289
2019-11-02 02:02:18,2.876,8.636,9.792,42.866,87.381
2019-11-02 02:02:48,2.874,8.634,9.766,42.8,87.538
2019-11-02 02:03:18,2.874,8.645,9.723,42.909,87.479
2019-11-02 02:03:48,2.87,8.648,9.694,42.836,87.578
2019-11-02 02:04:18,2.867,8.642,9.725,42.971,87.339
2019-11-02 02:04:48,2.867,8.649,9.691,42.863,87.107
2019-11-02 02:05:18,2.868,8.653,9.819,42.792,87.525
2019-11-02 02:05:48,2.869,8.634,9.775,42.851,87.523
2019-11-02 02:06:18,2.87,8.62,9.772,42.898,87.455
2019-11-02 02:06:48,2.87,8.639,9.791,42.776,87.666
2019-11-02 02:07:18,2.869,8.647,9.845,42.828,87.336
2019-11-02 02:07:48,2.873,8.653,9.795,42.779,87.581
2019-11-02 02:08:18,2.873,8.639,9.822,42.867,87.521
2019-11-02 02:08:48,2.872,8.64,9.867,42.882,87.249
2019-11-02 02:09:18,2.87,8.628,9.78,42.708,87.901
2019-11-02 02:09:48,2.868,8.627,9.808,42.911,87.347
2019-11-02 02:10:18,2.866,8.625,9.878,42.868,87.665
2019-11-02 02:10:48,2.863,8.632,9.827,42.831,87.449
2019-11-02 02:11:18,2.864,8.634,9.836,42.8,87.277
2019-11-02 02:11:48,2.864,8.628,9.809,42.715,87.786
2019-11-02 02:12:18,2.863,8.64,9.843,42.812,87.582
2019-11-02 02:12:48,2.863,8.647,9.84,42.782,87.314
2019-11-02 02:13:18,2.866,8.643,9.82,42.72,87.902
2019-11-02 02:13:48,2.867,8.65,9.717,42.793,87.877
2019-11-02 02:14:18,2.872,8.638,9.757,42.909,87.278
2019-11-02 02:14:48,2.876,8.626,9.75,42.773,87.928
2019-11-02 02:15:18,2.877,8.654,9.818,42.844,87.532
2019-11-02 02:15:48,2.879,8.65,9.852,42.829,87.202
2019-11-02 02:16:18,2.884,8.653,9.768,42.754,87.672
2019-11-02 02:16:48,2.887,8.644,9.782,42.893,87.51
2019-11-02 02:17:18,2.886,8.655,9.719,42.813,87.462
2019-11-02 02:17:48,2.889,8.648,9.815,42.863,87.666
2019-11-02 02:18:18,2.892,8.624,9.827,42.819,87.524
2019-11-02 02:18:48,2.887,8.637,9.847,42.865,87.509
2019-11-02 02:19:18,2.884,8.655,9.722,42.836,87.282
2019-11-02 02:19:48,2.882,8.649,9.698,42.852,87.52
2019-11-02 02:20:18,2.879,8.628,9.761,42.768,87.603
2019-11-02 02:20:48,2.873,8.652,9.815,42.815,87.612
2019-11-02 02:21:18,2.868,8.656,9.761,42.807,86.921
2019-11-02 02:21:48,2.864,8.648,9.842,42.694,87.772
2019-11-02 02:22:18,2.864,8.629,9.898,42.887,87.432
2019-11-02 02:22:48,2.861,8.637,9.88,42.753,87.43
2019-11-02 02:23:18,2.86,8.635,9.887,42.754,87.918
2019-11-02 02:23:48,2.857,8.658,9.864,42.84,87.334
2019-11-02 02:24:18,2.858,8.655,9.799,42.769,87.494
2019-11-02 02:24:48,2.857,8.647,9.825,42.81,87.495
2019-11-02 02:25:18,2.856,8.633,9.801,42.804,87.592
2019-11-02 02:25:48,2.857,8.64,9.927,42.734,87.884
2019-11-02 02:26:18,2.856,8.654,9.921,42.793,87.46
2019-11-02 02:26:48,2.859,8.649,9.873,42.802,87.799
2019-11-02 02:27:18,2.87,8.643,9.858,42.938,87.656
2019-11-02 02:27:48,2.871,8.634,9.817,42.903,87.246
2019-11-02 02:28:18,2.869,8.633,9.796,42.801,87.214
2019-11-02 02:28:48,2.864,8.644,9.849,42.708,87.875
2019-11-02 02:29:18,2.863,8.65,9.825,42.905,87.384
2019-11-02 02:29:48,2.864,8.631,9.911,42.83,87.53
2019-11-02 02:30:18,2.862,8.633,9.854,42.82,87.617
2019-11-02 02:30:48,2.86,8.632,9.851,42.786,87.517
2019-11-02 02:31:18,2.858,8.648,9.788,42.804,87.453
2019-11-02 02:31:48,2.859,8.651,9.826,42.783,87.321
2019-11-02 02:32:18,2.861,8.632,9.831,42.716,87.971
2019-11-02 02:32:48,2.86,8.632,9.858,42.853,87.435
2019-11-02 02:33:18,2.861,8.644,9.837,42.799,87.407
2019-11-02 02:33:48,2.862,8.638,9.845,42.788,87.568
2019-11-02 02:34:18,2.859,8.653,9.805,42.822,87.437
2019-11-02 02:34:48,2.862,8.635,9.849,42.784,87.554
2019-11-02 02:35:18,2.859,8.637,9.822,42.767,87.823
2019-11-02 02:35:48,2.856,8.655,9.867,42.801,87.564
2019-11-02 02:36:18,2.847,8.659,9.836,42.759,87.777
2019-11-02 02:36:48,2.851,8.653,9.761,42.838,87.722
2019-11-02 02:37:18,2.859,8.637,9.789,42.824,87.349
2019-11-02 02:37:48,2.863,8.647,9.897,42.711,87.311
2019-11-02 02:38:18,2.865,8.647,9.913,42.702,87.648
2019-11-02 02:38:48,2.87,8.645,9.869,42.777,87.749
2019-11-02 02:39:18,2.876,8.654,9.816,42.719,87.873
2019-11-02 02:39:48,2.883,8.656,9.812,42.907,87.552
2019-11-02 02:40:18,2.888,8.658,9.788,42.867,87.648
2019-11-02 02:40:48,2.895,8.659,9.854,42.851,87.092
2019-11-02 02:41:18,2.897,8.653,9.816,42.67,87.582
2019-11-02 02:41:48,2.888,8.64,9.79,42.745,87.92
2019-11-02 02:42:18,2.876,8.632,9.777,42.883,87.485
2019-11-02 02:42:48,2.864,8.633,9.831,42.924,87.869
2019-11-02 02:43:18,2.849,8.631,9.807,43.005,87.409
2019-11-02 02:43:48,2.834,8.651,9.878,42.8,87.437
2019-11-02 02:44:18,2.821,8.648,9.92,42.839,87.577
2019-11-02 02:44:48,2.791,8.638,9.834,42.92,87.334
2019-11-02 02:45:18,2.776,8.643,9.851,42.828,87.64
2019-11-02 02:45:48,2.769,8.643,9.827,42.841,87.584
2019-11-02 02:46:18,2.76,8.639,9.899,42.81,87.338
2019-11-02 02:46:48,2.754,8.642,9.852,42.837,87.418
2019-11-02 02:47:18,2.715,8.58,9.83,42.805,87.517
2019-11-02 02:47:48,1.219,4.843,9.786,42.703,87.15
2019-11-02 02:48:18,1.035,4.323,9.773,42.704,87.478
2019-11-02 02:48:48,1.029,4.314,9.838,42.774,87.534
2019-11-02 02:49:18,1.026,4.318,9.815,42.687,88.322
2019-11-02 02:49:48,1.046,4.316,9.821,42.963,86.995
2019-11-02 02:50:18,1.085,4.319,9.797,42.693,87.228
2019-11-02 02:50:48,1.187,4.595,9.803,42.715,87.556
2019-11-02 02:51:18,1.929,6.539,9.712,42.832,87.369
2019-11-02 02:51:48,2.473,7.762,9.718,42.948,86.998
2019-11-02 02:52:18,2.834,8.553,9.71,42.73,87.153
2019-11-02 02:52:48,2.888,8.649,9.699,42.628,87.522
2019-11-02 02:53:18,2.895,8.638,9.713,42.82,87.398
2019-11-02 02:53:48,2.901,8.648,9.68,42.894,87.034
2019-11-02 02:54:18,2.905,8.656,9.793,42.621,87.77
2019-11-02 02:54:48,2.908,8.648,9.793,42.816,87.436
2019-11-02 02:55:18,2.917,8.632,9.833,42.848,87.409
2019-11-02 02:55:48,2.922,8.634,9.864,42.826,87.426
2019-11-02 02:56:18,2.919,8.645,9.865,42.883,87.359
2019-11-02 02:56:48,2.919,8.634,9.902,42.848,87.652
2019-11-02 02:57:18,2.917,8.656,9.885,42.922,87.088
2019-11-02 02:57:48,2.914,8.655,9.914,42.717,87.329
2019-11-02 02:58:18,2.916,8.635,9.856,42.815,87.243
2019-11-02 02:58:48,2.919,8.63,9.794,42.846,87.118
2019-11-02 02:59:18,2.923,8.652,9.883,42.769,87.356
2019-11-02 02:59:48,2.924,8.655,9.945,42.762,87.771
2019-11-02 03:00:18,2.926,8.624,9.907,42.874,87.364
2019-11-02 03:00:48,2.927,8.639,9.855,42.791,87.822
2019-11-02 03:01:18,2.925,8.648,9.74,42.9,87.55
2019-11-02 03:01:48,2.928,8.659,9.733,42.794,86.929
2019-11-02 03:02:18,2.929,8.643,9.769,42.692,87.498
2019-11-02 03:02:48,2.927,8.626,9.812,42.875,87.343
2019-11-02 03:03:18,2.927,8.643,9.812,42.868,87.623
2019-11-02 03:03:48,2.924,8.648,9.724,42.884,87.521
2019-11-02 03:04:18,2.923,8.652,9.765,42.856,87.314
2019-11-02 03:04:48,2.921,8.652,9.756,42.838,87.509
2019-11-02 03:05:18,2.917,8.655,9.825,42.807,87.629
2019-11-02 03:05:48,2.915,8.652,9.927,42.792,87.561
2019-11-02 03:06:18,2.913,8.64,9.974,42.737,87.878
2019-11-02 03:06:48,2.914,8.622,10.128,42.939,87.506
2019-11-02 03:07:18,2.913,8.626,10.15,42.978,87.235
2019-11-02 03:07:48,2.915,8.633,10.147,42.783,87.384
2019-11-02 03:08:18,2.915,8.629,10.045,42.727,88.309
2019-11-02 03:08:48,2.914,8.618,10.071,43.032,86.975
2019-11-02 03:09:18,2.912,8.635,10.129,42.842,87.413
2019-11-02 03:09:48,2.911,8.644,10.045,42.917,87.381
2019-11-02 03:10:18,2.907,8.644,10.041,42.859,87.368
2019-11-02 03:10:48,2.907,8.653,10.073,42.752,87.942
2019-11-02 03:11:18,2.906,8.655,10.113,42.784,87.778
2019-11-02 03:11:48,2.91,8.647,10.119,42.9,87.288
2019-11-02 03:12:18,2.913,8.636,10.139,42.817,87.349
2019-11-02 03:12:48,2.915,8.628,10.17,42.847,87.566
2019-11-02 03:13:18,2.913,8.66,10.127,42.816,87.463
2019-11-02 03:13:48,2.914,8.659,10.082,42.795,87.534
2019-11-02 03:14:18,2.915,8.637,10.069,42.839,87.446
2019-11-02 03:14:48,2.916,8.63,10.102,42.808,87.997
2019-11-02 03:15:18,2.913,8.645,10.012,42.892,87.994
2019-11-02 03:15:48,2.91,8.654,10.024,42.824,87.709
2019-11-02 03:16:18,2.909,8.641,10.013,42.849,87.264
2019-11-02 03:16:48,2.906,8.636,10.048,42.739,87.541
2019-11-02 03:17:18,2.905,8.648,10.074,42.89,87.511
2019-11-02 03:17:48,2.903,8.653,10.071,42.834,87.001
2019-11-02 03:18:18,2.904,8.657,10.034,42.734,87.858
2019-11-02 03:18:48,2.905,8.655,10.082,42.901,87.419
2019-11-02 03:19:18,2.902,8.651,10.019,42.866,87.647
2019-11-02 03:19:48,2.904,8.634,9.928,42.897,87.503
2019-11-02 03:20:18,2.9,8.628,9.86,42.895,87.724
2019-11-02 03:20:48,2.902,8.629,9.806,42.91,87.772
2019-11-02 03:21:18,2.901,8.633,9.841,42.888,87.627
2019-11-02 03:21:48,2.898,8.641,9.78,42.925,87.707
2019-11-02 03:22:18,2.897,8.645,9.723,42.921,87.561
2019-11-02 03:22:48,2.895,8.638,9.725,42.939,87.308
2019-11-02 03:23:18,2.895,8.623,9.667,42.797,87.509
2019-11-02 03:23:48,2.895,8.628,9.607,42.749,87.495
2019-11-02 03:24:18,2.894,8.625,9.635,42.81,87.313
2019-11-02 03:24:48,2.895,8.628,9.717,42.783,88.021
2019-11-02 03:25:18,2.896,8.637,9.795,42.958,87.615
2019-11-02 03:25:48,2.897,8.646,9.839,42.792,87.491
2019-11-02 03:26:18,2.901,8.631,9.798,42.836,87.68
2019-11-02 03:26:48,2.9,8.638,9.796,42.85,87.068
2019-11-02 03:27:18,2.902,8.633,9.821,42.791,87.249
2019-11-02 03:27:48,2.904,8.628,9.864,42.746,87.814
2019-11-02 03:28:18,2.905,8.632,9.95,42.938,87.598
2019-11-02 03:28:48,2.904,8.654,9.943,42.849,87.232
2019-11-02 03:29:18,2.904,8.645,9.954,42.743,87.744
2019-11-02 03:29:48,2.903,8.639,9.946,42.842,87.367
2019-11-02 03:30:18,2.901,8.631,9.994,42.855,87.392
2019-11-02 03:30:48,2.897,8.624,10.032,42.791,87.949
2019-11-02 03:31:18,2.886,8.624,9.968,42.935,87.455
2019-11-02 03:31:48,2.889,8.624,9.998,42.841,87.559
2019-11-02 03:32:18,2.895,8.628,10.02,42.812,88.068
2019-11-02 03:32:48,2.898,8.63,10.046,42.97,87.367
2019-11-02 03:33:18,2.899,8.641,10.03,42.844,88.235
2019-11-02 03:33:48,2.904,8.637,9.919,42.88,87.315
2019-11-02 03:34:18,2.913,8.653,9.875,42.826,87.507
2019-11-02 03:34:48,2.92,8.649,9.989,42.825,87.644
2019-11-02 03:35:18,2.926,8.655,10.038,42.832,87.438
2019-11-02 03:35:48,2.931,8.63,9.979,42.85,87.429
2019-11-02 03:36:18,2.931,8.641,10.005,42.848,87.57
2019-11-02 03:36:48,2.921,8.655,10.03,42.789,87.681
2019-11-02 03:37:18,2.909,8.644,9.937,42.917,87.25
2019-11-02 03:37:48,2.896,8.634,9.842,42.776,87.52
2019-11-02 03:38:18,2.883,8.644,9.838,42.777,87.606
2019-11-02 03:38:48,2.873,8.658,9.864,42.741,87.681
2019-11-02 03:39:18,2.859,8.636,9.927,42.885,87.519
2019-11-02 03:39:48,2.833,8.632,9.88,42.873,87.436
2019-11-02 03:40:18,2.826,8.648,9.85,42.734,87.404
2019-11-02 03:40:48,2.825,8.656,9.849,42.775,87.581
2019-11-02 03:41:18,2.817,8.64,9.901,42.926,87.279
2019-11-02 03:41:48,2.796,8.644,9.9,42.768,87.571
2019-11-02 03:42:18,2.789,8.643,9.984,42.799,87.755
2019-11-02 03:42:48,2.787,8.641,9.999,42.868,87.186
2019-11-02 03:43:18,2.82,8.647,10.015,42.701,87.376
2019-11-02 03:43:48,2.908,8.621,9.894,42.741,87.683
2019-11-02 03:44:18,1.275,4.652,9.766,42.738,87.513
2019-11-02 03:44:48,0.665,0.029,9.752,42.749,86.974
2019-11-02 03:45:18,0.004,0.018,9.766,42.305,86.973
2019-11-02 03:45:48,0.013,0.157,9.697,42.545,86.579
2019-11-02 03:46:18,0.0,0.057,9.621,42.602,86.452
2019-11-02 03:46:48,0.0,,9.628,42.451,86.429
2019-11-02 05:56:18,0.007,0.688,9.582,43.079,80.507
2019-11-02 05:57:48,0.0,,9.828,43.382,80.319
2019-11-02 05:58:48,0.002,0.219,9.832,43.442,80.463
2019-11-02 05:59:18,0.053,2.797,9.828,43.304,80.649
2019-11-02 05:59:48,0.098,4.162,9.909,43.342,80.721
2019-11-02 06:00:18,0.027,1.602,9.911,43.296,80.593
2019-11-02 06:00:48,0.0,,9.798,42.976,80.164
2019-11-02 06:01:18,0.0,,9.775,42.953,80.159
2019-11-02 06:17:18,0.191,1.055,9.785,43.141,80.586
2019-11-02 06:17:48,0.719,2.897,9.754,43.172,80.656
2019-11-02 06:18:18,1.522,4.61,9.742,43.218,80.566
2019-11-02 06:18:48,1.976,5.392,9.743,43.28,80.386
2019-11-02 06:19:18,2.081,5.658,9.683,43.252,80.201
2019-11-02 06:19:48,2.131,5.806,9.652,43.265,80.175
2019-11-02 06:20:18,2.126,5.836,9.629,43.227,80.128
2019-11-02 06:20:48,2.148,5.934,9.623,43.175,80.213
2019-11-02 06:21:18,2.279,6.192,9.627,43.194,80.314
2019-11-02 06:21:48,2.309,6.304,9.641,43.149,80.462
2019-11-02 06:22:18,2.382,6.482,9.683,43.141,80.602
2019-11-02 06:22:48,2.439,6.644,9.715,43.129,80.713
2019-11-02 06:23:18,2.515,6.847,9.719,43.092,80.861
2019-11-02 06:23:48,2.578,7.018,9.665,43.04,80.976
2019-11-02 06:24:18,2.666,7.253,9.685,43.027,81.025
2019-11-02 06:24:48,2.746,7.478,9.645,43.038,80.985
2019-11-02 06:25:18,2.856,7.777,9.651,43.016,81.136
2019-11-02 06:25:48,3.0,8.181,9.629,42.966,81.266
2019-11-02 06:26:18,3.151,8.634,9.635,42.972,81.38
2019-11-02 06:26:48,3.058,8.617,9.722,42.983,81.527
2019-11-02 06:27:18,1.361,4.95,9.69,42.876,81.751
2019-11-02 06:27:48,1.209,4.552,9.712,42.866,82.035
2019-11-02 06:28:18,1.51,5.402,9.752,42.85,82.325
2019-11-02 06:28:48,1.703,5.985,9.818,42.8,82.435
2019-11-02 06:29:18,2.193,7.3,9.859,42.865,82.514
2019-11-02 06:29:48,2.618,8.352,9.774,42.758,82.521
2019-11-02 06:30:18,2.78,8.625,9.75,42.768,82.569
2019-11-02 06:30:48,2.777,8.632,9.765,42.821,82.711
2019-11-02 06:31:18,2.765,8.628,9.747,42.823,82.902
2019-11-02 06:31:48,2.772,8.624,9.769,42.813,83.1
2019-11-02 06:32:18,2.781,8.626,9.782,42.783,83.298
2019-11-02 06:32:48,2.799,8.625,9.787,42.798,83.517
2019-11-02 06:33:18,2.799,8.636,9.742,42.78,83.638
2019-11-02 06:33:48,2.8,8.622,9.694,42.731,83.834
2019-11-02 06:34:18,2.799,8.622,9.69,42.743,84.097
2019-11-02 06:34:48,2.798,8.624,9.678,42.726,84.311
2019-11-02 06:35:18,2.8,8.629,9.7,42.753,84.58
2019-11-02 06:35:48,2.795,8.632,9.656,42.719,84.843
2019-11-02 06:36:18,2.796,8.626,9.678,42.708,85.058
2019-11-02 06:36:48,2.807,8.628,9.681,42.741,85.299
2019-11-02 06:37:18,2.804,8.63,9.75,42.722,85.514
2019-11-02 06:37:48,2.805,8.63,9.747,42.729,85.685
2019-11-02 06:38:18,2.813,8.63,9.741,42.674,85.922
2019-11-02 06:38:48,2.818,8.623,9.711,42.698,86.115
2019-11-02 06:39:18,2.819,8.622,9.689,42.647,86.303
2019-11-02 06:39:48,2.817,8.635,9.701,42.646,86.536
2019-11-02 06:40:18,2.81,8.627,9.691,42.655,86.725
2019-11-02 06:40:48,2.802,8.63,9.75,42.614,86.946
2019-11-02 06:41:18,2.794,8.626,9.786,42.6,87.138
2019-11-02 06:41:48,2.788,8.626,9.719,42.535,87.358
2019-11-02 06:42:18,2.782,8.628,9.782,42.784,87.265
2019-11-02 06:42:48,2.78,8.624,9.777,42.789,86.783
2019-11-02 06:43:18,2.781,8.626,9.731,42.635,87.087
2019-11-02 06:43:48,2.784,8.633,9.69,42.644,87.454
2019-11-02 06:44:18,2.788,8.624,9.679,42.9,87.101
2019-11-02 06:44:48,2.791,8.622,9.704,42.731,87.051
2019-11-02 06:45:18,2.792,8.624,9.788,42.613,87.476
2019-11-02 06:45:48,2.797,8.622,9.704,42.814,87.281
2019-11-02 06:46:18,2.8,8.63,9.673,42.75,87.067
2019-11-02 06:46:48,2.802,8.63,9.699,42.588,87.515
2019-11-02 06:47:18,2.805,8.627,9.71,42.776,87.377
2019-11-02 06:47:48,2.804,8.63,9.717,42.82,87.144
2019-11-02 06:48:18,2.798,8.624,9.73,42.59,87.525
2019-11-02 06:48:48,2.793,8.627,9.695,42.846,87.217
2019-11-02 06:49:18,2.791,8.623,9.689,42.695,87.207
2019-11-02 06:49:48,2.785,8.626,9.742,42.678,87.282
2019-11-02 06:50:18,2.782,8.619,9.758,42.694,87.485
2019-11-02 06:50:48,2.777,8.622,9.797,42.843,87.275
2019-11-02 06:51:18,2.772,8.629,9.898,42.706,87.419
2019-11-02 06:51:48,2.772,8.631,9.853,42.874,87.212
2019-11-02 06:52:18,2.769,8.621,9.796,42.757,86.974
2019-11-02 06:52:48,2.765,8.627,9.759,42.64,87.492
2019-11-02 06:53:18,2.76,8.62,9.702,42.8,87.361
2019-11-02 06:53:48,2.752,8.63,9.643,42.724,87.416
2019-11-02 06:54:18,2.748,8.631,9.662,42.791,87.377
2019-11-02 06:54:48,2.744,8.631,9.689,42.809,87.369
2019-11-02 06:55:18,2.738,8.63,9.757,42.76,87.46
2019-11-02 06:55:48,2.732,8.626,9.847,42.794,87.33
2019-11-02 06:56:18,2.729,8.627,9.859,42.69,87.439
2019-11-02 06:56:48,2.729,8.626,9.901,42.79,87.351
2019-11-02 06:57:18,2.735,8.627,9.912,42.766,87.299
2019-11-02 06:57:48,2.737,8.625,9.949,42.733,87.337
2019-11-02 06:58:18,2.739,8.621,9.987,42.74,87.452
2019-11-02 06:58:48,2.744,8.624,10.015,42.809,87.466
2019-11-02 06:59:18,2.749,8.623,10.081,42.69,87.642
2019-11-02 06:59:48,2.755,8.628,10.091,42.767,87.584
2019-11-02 07:00:18,2.763,8.626,10.045,42.907,87.349
2019-11-02 07:00:48,2.769,8.626,10.058,42.78,87.504
2019-11-02 07:01:18,2.77,8.622,10.103,42.86,87.352
2019-11-02 07:01:48,2.774,8.623,10.03,42.835,87.335
2019-11-02 07:02:18,2.773,8.627,10.085,42.733,87.327
2019-11-02 07:02:48,2.779,8.625,10.13,42.741,87.423
2019-11-02 07:03:18,2.788,8.63,10.165,42.812,87.703
2019-11-02 07:03:48,2.79,8.623,10.165,42.836,87.751
2019-11-02 07:04:18,2.788,8.628,10.187,42.997,87.391
2019-11-02 07:04:48,2.784,8.624,10.214,42.924,87.461
2019-11-02 07:05:18,2.784,8.628,10.172,42.9,87.326
2019-11-02 07:05:48,2.783,8.631,10.207,42.748,87.301
2019-11-02 07:06:18,2.787,8.63,10.197,42.776,87.558
2019-11-02 07:06:48,2.795,8.626,10.181,42.815,87.348
2019-11-02 07:07:18,2.799,8.626,10.159,42.761,87.497
2019-11-02 07:07:48,2.802,8.623,10.143,42.837,87.792
2019-11-02 07:08:18,2.808,8.62,10.146,42.865,87.28
2019-11-02 07:08:48,2.812,8.631,10.107,42.702,87.526
2019-11-02 07:09:18,2.818,8.618,10.098,42.805,87.511
2019-11-02 07:09:48,2.824,8.625,10.138,42.958,87.299
2019-11-02 07:10:18,2.828,8.623,10.087,42.87,87.666
2019-11-02 07:10:48,2.826,8.621,10.005,42.843,87.392
2019-11-02 07:11:18,2.815,8.624,9.996,42.742,87.64
2019-11-02 07:11:48,2.642,8.663,9.978,42.811,88.065
2019-11-02 07:12:18,2.336,8.636,9.94,42.871,87.583
2019-11-02 07:12:48,2.318,8.628,9.886,42.758,87.967
2019-11-02 07:13:18,2.322,8.625,9.866,42.907,87.434
2019-11-02 07:13:48,2.336,8.622,9.916,42.802,87.46
2019-11-02 07:14:18,2.378,8.619,9.972,42.701,87.907
2019-11-02 07:14:48,2.575,9.072,10.139,42.941,86.993
2019-11-02 07:15:18,2.702,9.325,10.137,42.772,87.764
2019-11-02 07:15:48,2.778,9.436,10.122,42.957,87.139
2019-11-02 07:16:18,2.795,9.458,10.199,42.747,87.516
2019-11-02 07:16:48,2.802,9.429,10.203,42.815,87.451
2019-11-02 07:17:18,2.812,9.431,10.167,42.794,87.459
2019-11-02 07:17:48,2.818,9.448,10.188,42.977,87.275
2019-11-02 07:18:18,2.527,8.492,10.201,42.808,87.464
2019-11-02 07:18:48,2.691,9.122,10.102,42.836,87.168
2019-11-02 07:19:18,2.536,8.456,10.02,42.701,87.889
2019-11-02 07:19:48,2.564,8.377,9.959,42.818,87.813
2019-11-02 07:20:18,2.799,8.864,9.9,42.839,87.325
2019-11-02 07:20:48,3.023,9.244,9.972,42.687,88.177
2019-11-02 07:21:18,3.115,9.25,9.964,42.816,87.815
2019-11-02 07:21:48,3.152,9.257,9.954,42.873,87.713
2019-11-02 07:22:18,3.177,9.257,10.02,42.903,87.662
2019-11-02 07:22:48,3.207,9.255,10.057,42.985,87.132
2019-11-02 07:23:18,3.276,9.258,10.056,42.818,86.758
2019-11-02 07:23:48,3.308,9.27,9.89,42.65,87.29
2019-11-02 07:24:18,3.31,9.27,9.926,42.7,87.219
2019-11-02 07:24:48,3.304,9.266,9.88,42.599,87.699
2019-11-02 07:25:18,3.3,9.266,9.814,42.776,87.759
